XCoord,YCoord,FID,OBJECTID,JOIN_COUNT,TARGET_FID,HOUSEHOLD_,HOUSEHOLD1,EA_ID,EA_ID2,RURAL,SAQ01,YEAR,PTRACK,REGION,LATITUDE,LONGITUDE,JOIN_COU_1,TARGET_F_1,WEREDA_ID,RECNO,W6ID,NAME,ISO_CTRY,OLDLVLID,D_POINT,SHAPE_LENG,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3,SHAPE_LE_1,SHAPE_AR_1
464982.34429833,999591.79431138,2336,2337,0,0,3051500703080.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.044608,38.682238,0,2336,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2337,2338,0,0,3051500703100.000000,30515088800700000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,9.612571,39.783043,0,2337,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2338,2339,0,0,3051500703100.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.612571,39.783043,0,2338,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2339,2340,0,0,3051500703120.000000,30515088800700000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,9.612571,39.783043,0,2339,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2340,2341,0,0,3051500703120.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.612571,39.783043,0,2340,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2341,2342,0,0,3051500703140.000000,30515088800700000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,9.612571,39.783043,0,2341,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2342,2343,0,0,3051500703140.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.612571,39.783043,0,2342,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2343,2344,0,0,3051500703150.000000,30515088800700000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,9.612571,39.783043,0,2343,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2344,2345,0,0,3051500703150.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.612571,39.783043,0,2344,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2345,2346,0,0,3051500703170.000000,30515088800700000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,9.612571,39.783043,0,2345,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
585825.09016123,1062468.17342141,2346,2347,0,0,3051500703170.000000,30515088800700000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,9.612571,39.783043,0,2346,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2347,2348,0,0,3052100808000.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2347,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2348,2349,0,0,3052100808000.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2348,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2349,2350,0,0,3052100808020.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2349,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2350,2351,0,0,3052100808020.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2350,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2351,2352,0,0,3052100808040.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2351,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2352,2353,0,0,3052100808040.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2352,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2353,2354,0,0,3052100808050.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2353,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2354,2355,0,0,3052100808050.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2354,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2355,2356,0,0,3052100808050.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2355,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2356,2357,0,0,3052100808050.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2356,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2357,2358,0,0,3052100808070.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2357,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2358,2359,0,0,3052100808070.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2358,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2359,2360,0,0,3052100808090.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2359,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2360,2361,0,0,3052100808090.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2360,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2361,2362,0,0,3052100808100.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2361,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2362,2363,0,0,3052100808100.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2362,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2363,2364,0,0,3052100808110.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2363,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2364,2365,0,0,3052100808110.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2364,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2365,2366,0,0,3052100808120.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2365,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2366,2367,0,0,3052100808120.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2366,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2367,2368,0,0,3052100808130.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2367,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2368,2369,0,0,3052100808130.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2368,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2369,2370,0,0,3052100808150.000000,30521088800800000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.125569,39.317306,0,2369,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
534666.85557576,1119105.47346893,2370,2371,0,0,3052100808150.000000,30521088800800000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.125569,39.317306,0,2370,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2371,2372,0,0,3060202603000.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2371,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2372,2373,0,0,3060202603000.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2372,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2373,2374,0,0,3060202603010.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2373,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2374,2375,0,0,3060202603010.000000,30602088802600000.000000,0,0, , ,2014,Both waves, ,10.907046,38.036517,0,2374,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2375,2376,0,0,3060202603020.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2375,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2376,2377,0,0,3060202603020.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2376,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2377,2378,0,0,3060202603030.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2377,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2378,2379,0,0,3060202603030.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2378,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2379,2380,0,0,3060202603030.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2379,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2380,2381,0,0,3060202603030.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2380,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2381,2382,0,0,3060202603050.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2381,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2382,2383,0,0,3060202603050.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2382,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2383,2384,0,0,3060202603060.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2383,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2384,2385,0,0,3060202603060.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2384,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2385,2386,0,0,3060202603080.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2385,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2386,2387,0,0,3060202603080.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2386,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2387,2388,0,0,3060202603090.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2387,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2388,2389,0,0,3060202603090.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2388,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2389,2390,0,0,3060202603110.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2389,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2390,2391,0,0,3060202603110.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2390,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2391,2392,0,0,3060202603120.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2391,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2392,2393,0,0,3060202603120.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2392,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2393,2394,0,0,3060202603140.000000,30602088802600000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.907046,38.036517,0,2393,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
394612.64128667,1205661.78965049,2394,2395,0,0,3060202603140.000000,30602088802600000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.907046,38.036517,0,2394,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2395,2396,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2395,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2396,2397,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2396,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2397,2398,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2397,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2398,2399,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2398,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2399,2400,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2399,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2400,2401,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2400,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2401,2402,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2401,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2402,2403,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2402,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2403,2404,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2403,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2404,2405,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2404,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2405,2406,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2405,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2406,2407,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2406,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2407,2408,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2407,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2408,2409,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2408,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
417799.18273512,1200797.63710494,2409,2410,0,0,30604010100200000.000000,30604010100200000.000000,0,0,Large town (urban),Amhara,2014,Only in 2nd wave,Amhara,10.863652,38.248783,0,2409,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2410,2411,0,0,3060402001000.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2410,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2411,2412,0,0,3060402001000.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2411,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2412,2413,0,0,3060402001010.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2412,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2413,2414,0,0,3060402001010.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2413,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2414,2415,0,0,3060402001020.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2414,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2415,2416,0,0,3060402001020.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2415,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2416,2417,0,0,3060402001030.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2416,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2417,2418,0,0,3060402001030.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2417,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2418,2419,0,0,3060402001040.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2418,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2419,2420,0,0,3060402001040.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2419,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2420,2421,0,0,3060402001060.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2420,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2421,2422,0,0,3060402001060.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2421,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2422,2423,0,0,3060402001070.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2422,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2423,2424,0,0,3060402001070.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2423,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2424,2425,0,0,3060402001090.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2424,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2425,2426,0,0,3060402001090.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2425,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2426,2427,0,0,3060402001110.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2426,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2427,2428,0,0,3060402001110.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2427,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2428,2429,0,0,3060402001130.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2428,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2429,2430,0,0,3060402001130.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2429,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2430,2431,0,0,3060402001150.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2430,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2431,2432,0,0,3060402001150.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2431,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2432,2433,0,0,3060402001160.000000,30604088802000000.000000,0,0,Rural,Amhara,2012,Both waves,Amhara,10.955195,38.284697,0,2432,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
421748.49889603,1210910.78012391,2433,2434,0,0,3060402001160.000000,30604088802000000.000000,0,0,Rural,Amhara,2014,Both waves,Amhara,10.955195,38.284697,0,2433,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
